ANALS_YM,CMPNM_NM,SIGNGU_NM,ADSTRD_NM,AREA_NM,MLSFC_NM,SCLAS_NM,JJINHBT_SALES_PRICE_RATE,JJINHBT_SALES_CO_RATE,OTSD_SALES_PRICE_RATE,OTSD_SALES_CO_RATE,ALL_SALES_PRICE_RATE,ALL_SALES_CO_RATE,VARTION_RT,RANK_CO,GID_ID
202112,BHC치킨신서귀포점,서귀포시,대륜동,서귀포시 동지역,패스트푸드,치킨,0.28,0.64,0.05,0.41,0.07,0.58,-0.21,0.58,다나07b73b
202112,샤브마니아 신서귀포점,서귀포시,대륜동,서귀포시 동지역,한식,샤브샤브,2.18,2.18,0.04,0.25,0.22,0.96,-0.65,0.96,다나07b73b
202112,정이가네본점,서귀포시,대륜동,서귀포시 동지역,한식,가정식,2.11,3.77,0.19,1.82,0.36,2.85,-0.97,2.85,다나07b73b
202112,봉금펍,서귀포시,대륜동,서귀포시 동지역,한식,단품요리 전문,0.46,0.39,0.03,0.11,0.06,0.23,-0.07,0.23,다나07b73b
202112,대구찜닭,서귀포시,대륜동,서귀포시 동지역,한식,치킨,0.41,0.47,0.02,0.08,0.05,0.23,-0.1,0.23,다나07b73b
202112,산석쇠불고기,서귀포시,대륜동,서귀포시 동지역,한식,가정식,1.05,1.03,0.03,0.14,0.12,0.48,-0.23,0.48,다나07b73b
202112,원조미풍해장국서귀포직영점,서귀포시,대륜동,서귀포시 동지역,한식,해장국,0.52,1,0.1,0.93,0.14,1.14,-0.6,1.14,다나07b73b
202112,비브레이브,서귀포시,대륜동,서귀포시 동지역,한식,단품요리 전문,0.12,0.53,0.01,0.21,0.02,0.36,0.02,0.36,다나07b73b
202112,신도시정육식당,서귀포시,대륜동,서귀포시 동지역,한식,고기,1.13,0.42,0.14,0.22,0.23,0.34,-0.16,0.34,다나07b73b
202112,신시가지안성식당,서귀포시,대륜동,서귀포시 동지역,한식,단품요리 전문,0.29,0.45,0.05,0.32,0.07,0.43,-0.35,0.43,다나07b73b
202112,주식회사 흰당나귀,제주시,구좌읍,구좌읍,한식,단품요리 전문,0.26,0.67,0.06,0.77,0.08,0.89,0.29,0.89,다다26a07a
202112,제주동복해녀식당,제주시,구좌읍,구좌읍,한식,가정식,0.1,0.17,0.12,0.5,0.12,0.49,-0.21,0.49,다다26a07a
202112,한국맥도날드(유)제주시청점,제주시,이도2동,제주시 동지역,패스트푸드,햄버거,19.27,83.47,0.22,4.87,1.82,32.94,-4,32.94,다다10a00b
202112,아낌없는주방,제주시,이도2동,제주시 동지역,한식,단품요리 전문,0.16,0.17,0,0,0.01,0.06,-0.02,0.06,다다10a00b
202112,청년피자 구제주점,제주시,이도2동,제주시 동지역,패스트푸드,피자,0.18,0.31,0,0.02,0.02,0.12,0.12,0.12,다다10a00b
202112,택트커피,제주시,이도2동,제주시 동지역,음료,커피,0.16,0.92,0,0.02,0.01,0.34,-0.13,0.34,다다10a00b
202112,정자나무집,제주시,이도2동,제주시 동지역,한식,단품요리 전문,0.19,0.33,0,0.01,0.02,0.12,-0.03,0.12,다다10a00b
202112,안뜨레힐스,제주시,이도2동,제주시 동지역,양식,양식,0.11,0.2,0.01,0.03,0.01,0.1,-0.02,0.1,다다10a00b
202112,이디야커피시청고산동산점,제주시,이도2동,제주시 동지역,음료,커피,0.41,2.9,0.02,0.58,0.05,1.5,-0.17,1.5,다다10a00b
202112,누룽지,제주시,이도2동,제주시 동지역,한식,가정식,1.04,1.31,0.17,0.8,0.25,1.13,-0.67,1.13,다다10a00b
202112,조실장회센타,제주시,이도2동,제주시 동지역,한식,회,0.43,0.33,0.01,0.04,0.04,0.15,0.12,0.15,다다10a00b
202112,명원떡집,제주시,이도2동,제주시 동지역,간식,베이커리,0.36,0.33,0.18,0.5,0.2,0.55,-0.02,0.55,다다10a00b
202112,뚜레쥬르 제주이도이동점,제주시,이도2동,제주시 동지역,간식,베이커리,1.58,6.33,0.02,0.48,0.15,2.59,-0.46,2.59,다다10a00b
202112,카페보리다,제주시,이도2동,제주시 동지역,음료,커피,0.63,1.45,0.02,0.16,0.07,0.63,-0.13,0.63,다다10a00b
202112,카페콩03,제주시,이도2동,제주시 동지역,음료,커피,0.25,1,0,0.04,0.02,0.38,-0.04,0.38,다다10a00b
202112,동아리꼬치구이뜨래별점,제주시,이도2동,제주시 동지역,주점및주류판매,꼬치구이,0.07,0.08,0.01,0.07,0.02,0.09,-0.05,0.09,다다10a00b
202112,고산동산,제주시,이도2동,제주시 동지역,한식,가정식,0.5,0.33,0,0.01,0.04,0.12,-0.12,0.12,다다10a00b
202112,만리성이도점,제주시,이도2동,제주시 동지역,아시아음식,중식,0.53,0.78,0.01,0.01,0.05,0.28,-0.14,0.28,다다10a00b
202112,구남로7길,제주시,이도2동,제주시 동지역,한식,가정식,0.45,0.42,0.01,0.02,0.04,0.16,-0.09,0.16,다다10a00b
202112,모닥치기2호점,제주시,이도2동,제주시 동지역,한식,가정식,0.41,1.56,0.01,0.08,0.04,0.61,-0.31,0.61,다다10a00b
202112,돈맛,제주시,이도2동,제주시 동지역,한식,돼지고기,0.11,0.11,0.01,0.03,0.02,0.07,0,0.07,다다10a00b
202112,일출바당,제주시,이도2동,제주시 동지역,한식,가정식,1.57,0.5,0.05,0.13,0.18,0.29,-0.21,0.29,다다10a00b
202112,포스트 커피,제주시,이도2동,제주시 동지역,한식,커피,0.52,2.56,0.02,0.41,0.07,1.24,-0.01,1.24,다다10a00b
202112,꼬치포인트이도점,제주시,이도2동,제주시 동지역,주점및주류판매,꼬치구이,0.15,0.14,0,0,0.01,0.05,-0.03,0.05,다다10a00b
202112,장군오리,제주시,이도2동,제주시 동지역,한식,오리,0.4,0.25,0.03,0.09,0.06,0.16,-0.07,0.16,다다10a00b
202112,꼬추,제주시,이도2동,제주시 동지역,한식,단품요리 전문,0.24,0.22,0,0.01,0.02,0.09,-0.04,0.09,다다10a00b
202112,우리동네아지트,제주시,이도2동,제주시 동지역,한식,단품요리 전문,0.24,0.17,0,0,0.02,0.06,-0.03,0.06,다다10a00b
202112,얼담,제주시,이도2동,제주시 동지역,한식,단품요리 전문,0.3,0.33,0.01,0.06,0.03,0.16,-0.03,0.16,다다10a00b
202112,샐리가든커피법원점,제주시,이도2동,제주시 동지역,한식,커피,0.27,1.26,0.01,0.21,0.03,0.61,-0.11,0.61,다다10a00b
202112,커피블라썸,제주시,이도2동,제주시 동지역,한식,커피,0.24,0.78,0,0.06,0.02,0.32,-0.15,0.32,다다10a00b
202112,마구로하브동,제주시,이도2동,제주시 동지역,아시아음식,일식,0.24,0.33,0.02,0.12,0.04,0.22,-0.06,0.22,다다10a00b
202112,혼참치,제주시,이도2동,제주시 동지역,아시아음식,참치,2.98,0.78,0.03,0.07,0.27,0.33,-0.17,0.33,다다10a00b
202112,순이네해장국,제주시,이도2동,제주시 동지역,한식,해장국,0.29,0.7,0.01,0.09,0.04,0.32,0,0.32,다다10a00b
202112,쿠이데식당,제주시,이도2동,제주시 동지역,한식,가정식,0.68,1.48,0,0.03,0.06,0.54,-0.17,0.54,다다10a00b
202112,도심속으로,제주시,이도2동,제주시 동지역,한식,가정식,0.05,0.03,0,0,0,0.01,-0.01,0.01,다다10a00b
202112,짱돌이와돈순이,제주시,이도2동,제주시 동지역,한식,돼지고기,0,0,0.01,0.02,0.01,0.02,-0.02,0.02,다다10a00b
202112,향나무집,제주시,이도2동,제주시 동지역,한식,가정식,0.53,0.7,0.01,0.08,0.05,0.31,-0.12,0.31,다다10a00b
202112,돈도리,제주시,이도2동,제주시 동지역,한식,돼지고기,0.16,0.11,0.01,0.06,0.03,0.09,-0.09,0.09,다다10a00b
202112,청향,제주시,이도2동,제주시 동지역,한식,가정식,0.12,0.08,0.01,0.02,0.02,0.05,0,0.05,다다10a00b
202112,본디국수,제주시,이도2동,제주시 동지역,한식,면류,0.6,1.51,0.02,0.16,0.07,0.65,-0.41,0.65,다다10a00b
202112,투썸플레이스,제주시,이도2동,제주시 동지역,음료,커피,1.93,8.59,0.04,0.73,0.2,3.58,-1.01,3.58,다다10a00b
202112,별미맛동태,제주시,이도2동,제주시 동지역,한식,단품요리 전문,0.65,1.09,0,0.04,0.06,0.41,-0.16,0.41,다다10a00b
202112,블루메베이글,제주시,이도2동,제주시 동지역,한식,단품요리 전문,1.31,3.29,0.1,1.33,0.21,2.28,-0.35,2.28,다다10a00b
202112,한남동그집제주이도점,제주시,이도2동,제주시 동지역,한식,가정식,0.22,0.25,0,0.02,0.02,0.11,-0.11,0.11,다다10a00b
202112,달콤한닭강정,제주시,이도2동,제주시 동지역,패스트푸드,치킨,0.82,2.87,0.01,0.16,0.08,1.12,-0.37,1.12,다다10a00b
202112,꽁지식당,제주시,이도2동,제주시 동지역,한식,가정식,0.38,1.2,0.01,0.1,0.04,0.5,-0.25,0.5,다다10a00b
202112,제주본토박이,제주시,이도2동,제주시 동지역,한식,가정식,1.26,2.04,0.01,0.04,0.11,0.74,-0.37,0.74,다다10a00b
202112,메가엠지씨커피제주이도점,제주시,이도2동,제주시 동지역,음료,커피,0.85,7.56,0.02,1.2,0.09,3.63,-0.6,3.63,다다10a00b
202112,무공돈까스 제주이도점,제주시,이도2동,제주시 동지역,한식,돈까스,0.89,2.4,0.01,0.16,0.09,0.96,-0.33,0.96,다다10a00b
202112,에이바우트커피법원점,제주시,이도2동,제주시 동지역,음료,커피,1.14,8.56,0.02,0.58,0.11,3.45,-0.61,3.45,다다10a00b
202112,이츠키친 이도점,제주시,이도2동,제주시 동지역,한식,단품요리 전문,0.15,0.22,0.01,0.02,0.02,0.1,0.06,0.1,다다10a00b
202112,정준오리,제주시,이도2동,제주시 동지역,한식,오리,0.99,0.53,0.01,0.02,0.09,0.2,-0.1,0.2,다다10a00b
202112,조꾸띠밥집,제주시,이도2동,제주시 동지역,한식,단품요리 전문,0.24,0.45,0,0,0.02,0.15,-0.13,0.15,다다10a00b
202112,동해복국,제주시,이도2동,제주시 동지역,한식,가정식,0.47,0.36,0.01,0.01,0.05,0.14,-0.1,0.14,다다10a00b
202112,제주주류백화점,제주시,이도2동,제주시 동지역,주점및주류판매,주류,1.12,0.61,0.08,0.16,0.17,0.35,-0.16,0.35,다다10a00b
202112,짬뽕의신,제주시,이도2동,제주시 동지역,아시아음식,중식,0.41,1,0.01,0.08,0.04,0.41,0.07,0.41,다다10a00b
202112,맛쟁이정식,제주시,이도2동,제주시 동지역,한식,가정식,0.07,0.14,0.01,0.04,0.01,0.09,-0.05,0.09,다다10a00b
202112,백년손님,제주시,이도2동,제주시 동지역,한식,가정식,0.6,0.61,0.01,0.11,0.06,0.31,-0.14,0.31,다다10a00b
202112,도도칼국수,제주시,이도2동,제주시 동지역,한식,면류,0.01,0.03,0,0,0,0.01,0.06,0.01,다다10a00b
202112,웃뜨르식당,제주시,이도2동,제주시 동지역,한식,가정식,0.2,0.5,0,0,0.02,0.17,-0.1,0.17,다다10a00b
202112,정직한우명가,제주시,이도2동,제주시 동지역,한식,소고기,1.79,1.09,0.02,0.08,0.17,0.44,-0.05,0.44,다다10a00b
202112,도브다이브,제주시,이도2동,제주시 동지역,한식,가정식,0.33,0.2,0.02,0.06,0.04,0.11,-0.06,0.11,다다10a00b
202112,오주,제주시,이도2동,제주시 동지역,한식,가정식,0.05,0.05,0,0.01,0.01,0.03,0.04,0.03,다다10a00b
202112,땡초김밥싱싱왕만두이도점,제주시,이도2동,제주시 동지역,간식,만두,0.67,2.54,0.03,0.71,0.09,1.48,-0.56,1.48,다다10a00b
202112,쵸비돈까스,제주시,이도2동,제주시 동지역,한식,돈까스,0.15,0.31,0,0.01,0.01,0.11,0.02,0.11,다다10a00b
202112,신반점,제주시,이도2동,제주시 동지역,아시아음식,중식,0.52,1.15,0,0.07,0.05,0.45,-0.2,0.45,다다10a00b
202112,주식회사 리앤이라마띠네,제주시,이도2동,제주시 동지역,한식,가정식,0.14,0.28,0.1,0.81,0.11,0.79,-0.21,0.79,다다10a00b
202112,시골길이도점,제주시,이도2동,제주시 동지역,한식,가정식,0.91,1.45,0.02,0.18,0.1,0.65,-0.17,0.65,다다10a00b
202112,대굴대굴굴구이,제주시,이도2동,제주시 동지역,한식,가정식,4.13,2.23,0.07,0.18,0.41,0.92,-0.92,0.92,다다10a00b
202112,큰일식품,제주시,이도2동,제주시 동지역,간식,베이커리,0.15,0.08,0,0,0.01,0.03,0.01,0.03,다다10a00b
202112,등마,제주시,이도2동,제주시 동지역,한식,가정식,0.17,0.47,0.01,0.08,0.02,0.23,-0.04,0.23,다다10a00b
202112,만촌,제주시,이도2동,제주시 동지역,한식,가정식,0.64,0.83,0,0.03,0.06,0.32,-0.19,0.32,다다10a00b
202112,미루네,제주시,이도2동,제주시 동지역,한식,가정식,1.28,0.92,0.01,0.03,0.12,0.35,-0.13,0.35,다다10a00b
202112,돈짝시청점,제주시,이도2동,제주시 동지역,한식,돼지고기,0.24,0.11,0.01,0.02,0.03,0.06,0.2,0.06,다다10a00b
202112,그랜마스이도점,제주시,이도2동,제주시 동지역,양식,양식,0.04,0.11,0,0.01,0,0.05,0.08,0.05,다다10a00b
202112,김밥천국 시청본점,제주시,이도2동,제주시 동지역,간식,분식,1.27,4.21,0.01,0.25,0.11,1.66,-0.33,1.66,다다10a00b
202112,제주앤스시,제주시,이도2동,제주시 동지역,아시아음식,일식,0.67,0.64,0.02,0.07,0.07,0.28,-0.16,0.28,다다10a00b
202112,쁘티,제주시,이도2동,제주시 동지역,한식,단품요리 전문,0.15,1,0,0.11,0.01,0.44,-0.1,0.44,다다10a00b
202112,옵데강,제주시,이도2동,제주시 동지역,한식,단품요리 전문,0.68,0.39,0.03,0.09,0.08,0.21,-0.16,0.21,다다10a00b
202112,혼밥대왕시청점,제주시,이도2동,제주시 동지역,한식,단품요리 전문,0.05,0.11,0,0.01,0.01,0.05,0.08,0.05,다다10a00b
202112,모닝베이커리,제주시,이도2동,제주시 동지역,간식,베이커리,0.68,3.74,0.01,0.4,0.07,1.63,-0.28,1.63,다다10a00b
202112,빽다방제주법조타워점,제주시,이도2동,제주시 동지역,음료,커피,0.58,3.57,0.01,0.35,0.06,1.53,-0.41,1.53,다다10a00b
202112,삼춘네,제주시,이도2동,제주시 동지역,한식,가정식,0.11,0.11,0,0.01,0.01,0.05,-0.01,0.05,다다10a00b
202112,법원골,제주시,이도2동,제주시 동지역,한식,가정식,0.3,0.42,0,0.03,0.03,0.17,-0.1,0.17,다다10a00b
202112,스시가연앤주식회사,제주시,이도2동,제주시 동지역,아시아음식,일식,1.15,0.14,0.32,0.31,0.41,0.32,-0.11,0.32,다다10a00b
202112,이도제빵소,제주시,이도2동,제주시 동지역,간식,베이커리,0.49,1.56,0.01,0.1,0.05,0.62,-0.18,0.62,다다10a00b
202112,꾸브라꼬숯불두마리치킨이도점,제주시,이도2동,제주시 동지역,패스트푸드,치킨,0.79,1.34,0.01,0.1,0.08,0.55,-0.02,0.55,다다10a00b
202112,스탠스커피,제주시,이도2동,제주시 동지역,음료,커피,0.06,0.36,0,0.06,0.01,0.17,-0.05,0.17,다다10a00b
202112,고사리식당,제주시,조천읍,조천읍,한식,단품요리 전문,0.07,0.11,0.12,0.58,0.13,0.54,0.15,0.54,다나26a95b
202112,주식회사 해녀촌,제주시,구좌읍,구좌읍,한식,가정식,1.04,1.34,0.43,2.4,0.51,2.52,-0.17,2.52,다다26b07a
202112,카페곁에,제주시,구좌읍,구좌읍,음료,커피,0.17,0.5,0.03,0.35,0.04,0.47,-0.06,0.47,다다26b07a
202112,동복뚝배기,제주시,구좌읍,구좌읍,한식,가정식,0.16,0.17,0.45,1.39,0.45,1.25,-0.09,1.25,다다26b07a
202112,다노이(Da noi),제주시,구좌읍,구좌읍,한식,단품요리 전문,0,0,0,0.01,0,0.01,-0.01,0.01,다다26b07a
202112,한국맥도날드(유)제주노형점,제주시,노형동,제주시 동지역,패스트푸드,햄버거,24.84,102.28,0.62,13.73,2.66,47.02,-47.02,47.02,다나05a99b
202112,애월연어 노형점,제주시,노형동,제주시 동지역,양식,양식,0.71,0.98,0.02,0.08,0.07,0.4,0.03,0.4,다나05a99b
202112,에이바우트커피아이파크점,제주시,노형동,제주시 동지역,음료,커피,1,6.86,0.02,0.75,0.1,3.01,-0.59,3.01,다나05a99b
202112,시드니양갈비,제주시,노형동,제주시 동지역,한식,갈비,2.21,0.75,0.05,0.07,0.24,0.32,-0.11,0.32,다나05a99b
202112,민스펍,제주시,노형동,제주시 동지역,한식,가정식,0.72,0.36,0.01,0.06,0.07,0.17,-0.05,0.17,다나05a99b
202112,더벤티제주노형점,제주시,노형동,제주시 동지역,음료,커피,0.57,5.18,0.01,0.27,0.05,2.02,-0.3,2.02,다나05a99b
202112,해즈빈노형씨지브이점,제주시,노형동,제주시 동지역,한식,단품요리 전문,0.18,1.42,0,0.13,0.02,0.61,-0.13,0.61,다나05a99b
202112,(유)아웃백스테이크하우스코리아제주점,제주시,노형동,제주시 동지역,양식,패밀리 레스토랑,22.74,10.88,0.46,1.18,2.33,4.76,-1.82,4.76,다나05a99b
202112,우마담풍하,제주시,노형동,제주시 동지역,한식,단품요리 전문,1.27,0.28,0.18,0.22,0.28,0.29,-0.02,0.29,다나05a99b
202112,바르메,제주시,노형동,제주시 동지역,한식,가정식,0.97,0.83,0,0.01,0.08,0.3,-0.08,0.3,다나05a99b
202112,부자떡집,제주시,노형동,제주시 동지역,간식,베이커리,0.03,0.03,0,0.01,0,0.02,0.14,0.02,다나05a99b
202112,밥이보약,제주시,노형동,제주시 동지역,한식,가정식,0.21,0.39,0,0.03,0.02,0.16,-0.05,0.16,다나05a99b
202112,노형삼조삼계탕,제주시,노형동,제주시 동지역,한식,삼계탕,0.23,0.39,0,0.02,0.02,0.15,-0.01,0.15,다나05a99b
202112,붐붐,제주시,노형동,제주시 동지역,한식,단품요리 전문,0.56,0.08,0,0,0.05,0.03,-0.02,0.03,다나05a99b
202112,제주동백별장,제주시,노형동,제주시 동지역,아시아음식,일식,1.02,0.7,0.23,0.74,0.3,0.87,-0.19,0.87,다나05a99b
202112,제주세호해장국노형직영점,제주시,노형동,제주시 동지역,한식,해장국,0.73,1.51,0.06,0.53,0.12,0.97,-0.35,0.97,다나05a99b
202112,명가설렁탕,제주시,노형동,제주시 동지역,한식,단품요리 전문,0.27,0.64,0.02,0.26,0.05,0.44,-0.12,0.44,다나05a99b
202112,막둥이횟집,제주시,노형동,제주시 동지역,아시아음식,회,1.08,0.28,0.16,0.31,0.24,0.36,-0.21,0.36,다나05a99b
202112,지코바치킨신제주점,제주시,노형동,제주시 동지역,패스트푸드,치킨,0.54,0.98,0.03,0.23,0.07,0.54,0.04,0.54,다나05a99b
202112,곤지암할매소머리국밥노형점,제주시,노형동,제주시 동지역,한식,국밥,0.4,0.81,0.02,0.25,0.05,0.49,-0.49,0.49,다나05a99b
202112,쏜,제주시,노형동,제주시 동지역,한식,단품요리 전문,1.14,0.2,0.05,0.03,0.15,0.1,-0.09,0.1,다나05a99b
202112,제주모다정,제주시,노형동,제주시 동지역,한식,단품요리 전문,0.3,0.67,0.1,1.01,0.12,1.1,-0.59,1.1,다나05a99b
202112,김복남맥주노형점,제주시,노형동,제주시 동지역,주점및주류판매,맥주/요리주점,0.64,0.61,0.01,0.04,0.06,0.25,-0.1,0.25,다나05a99b
202112,샤론앤이든,제주시,노형동,제주시 동지역,한식,단품요리 전문,0.05,0.08,0.01,0.08,0.01,0.1,-0.07,0.1,다나05a99b
202112,루스트플레이스아이파크점,제주시,노형동,제주시 동지역,양식,패밀리 레스토랑,4.39,5.08,0.03,0.17,0.39,1.89,-0.49,1.89,다나05a99b
202112,말렛(MALLET),제주시,노형동,제주시 동지역,양식,양식,2.26,1.11,0.15,0.35,0.34,0.68,-0.5,0.68,다나05a99b
202112,섬타르,제주시,노형동,제주시 동지역,한식,단품요리 전문,0.53,1.11,0.11,0.92,0.15,1.17,-0.15,1.17,다나05a99b
202112,인쌩맥주제주노형점,제주시,노형동,제주시 동지역,한식,단품요리 전문,1.95,1.95,0.03,0.16,0.19,0.81,-0.42,0.81,다나05a99b
202112,메종드쁘띠푸르3호점,제주시,노형동,제주시 동지역,간식,베이커리,1.06,2.51,0.03,0.4,0.12,1.21,-0.25,1.21,다나05a99b
202112,허니비어노형점,제주시,노형동,제주시 동지역,한식,단품요리 전문,0.23,1.62,0.01,0.35,0.03,0.86,-0.42,0.86,다나05a99b
202112,오리정,제주시,노형동,제주시 동지역,한식,오리,1.1,0.83,0.01,0.06,0.1,0.34,-0.15,0.34,다나05a99b
202112,원우정,제주시,노형동,제주시 동지역,한식,단품요리 전문,1.15,0.47,0.01,0.03,0.11,0.19,-0.01,0.19,다나05a99b
202112,미스터킴팝,제주시,노형동,제주시 동지역,한식,가정식,0.5,1.76,0.01,0.2,0.05,0.78,-0.2,0.78,다나05a99b
202112,두찜신제주점,제주시,노형동,제주시 동지역,한식,가정식,0.67,0.81,0.03,0.11,0.08,0.37,0.05,0.37,다나05a99b
202112,국수대표,제주시,노형동,제주시 동지역,한식,면류,0.5,1.56,0.01,0.16,0.05,0.67,-0.4,0.67,다나05a99b
202112,본도시락 제주노형점,제주시,노형동,제주시 동지역,한식,도시락,0.53,0.98,0.03,0.07,0.07,0.39,-0.1,0.39,다나05a99b
202112,다랑곶,제주시,노형동,제주시 동지역,한식,가정식,0.13,0.08,0,0,0.01,0.03,-0.02,0.03,다나05a99b
202112,조박사버섯칼국수,제주시,노형동,제주시 동지역,한식,면류,1.38,1.2,0.03,0.1,0.14,0.5,-0.16,0.5,다나05a99b
202112,투썸플레이스 제주노형오거리점,제주시,노형동,제주시 동지역,음료,커피,3.49,12.99,0.11,1.81,0.39,6.02,-2.67,6.02,다나05a99b
202112,버거킹제주이마트점,제주시,노형동,제주시 동지역,패스트푸드,햄버거,7.1,27.91,0.19,3.69,0.78,12.78,-3.15,12.78,다나05a99b
